,State,CountyName,ZHVI 2003,ZHVI 2008,ZHVI 2013,ZHVI 2018,ZHVI 2019,ZHVI 2020,ZHVI 2021,ZHVI 2022,ZHVI 2023_x,ZHVF 2024-02-29,ZHVF 2024-04-30,ZHVF 2025-01-31_x,ZORI 2018,ZORI 2019,ZORI 2020,ZORI 2021,ZORI 2022,ZORI 2023_x,SizeRankMSA,Sale Listings 2019,Sale Listings 2020,Sale Listings 2021,Sale Listings 2022,Sale Listings 2023,Sales 2013,Sales 2018,Sales 2019,Sales 2020,Sales 2021,Sales 2022,Sales 2023,Days on Market 2019,Days on Market 2020,Days on Market 2021,Days on Market 2022,Days on Market 2023,New Construction 2018,New Construction 2019,New Construction 2020,New Construction 2021,New Construction 2022,New Construction 2023,Transit Rank,Transit Score_x,Transit TCI,Transit Routes,Transit Shed (sq mi),Transit percentage,Unnamed: 0,STATEFP,COUNTYFP,NatWalkInd_x,1yr pct change ZHVI,2yr pct change ZHVI,3yr pct change ZHVI_x,1yr pct change ZORI,2yr pct change ZORI,3yr pct change ZORI_x,1yr pct change Sales,2yr pct change Sales,3yr pct change Sales_x,1yr pct change Sale Listings,2yr pct change Sale Listings,3yr pct change Sale Listings_x,1yr pct change Days on Market,2yr pct change Days on Market,3yr pct change Days on Market_x,1yr pct change New Construction,2yr pct change New Construction,3yr pct change New Construction_x,ZORI 2023_y,ZHVI 2023_y,ZHVF 2025-01-31_y,Transit Score_y,NatWalkInd_y,3yr pct change ZHVI_y,3yr pct change ZORI_y,3yr pct change Sale Listings_y,3yr pct change Sales_y,3yr pct change Days on Market_y,3yr pct change New Construction_y,km2cluster_x,km3cluster_x,km4cluster_x,km5cluster_x,km6cluster_x,km7cluster_x,km8cluster_x,km9cluster_x,km10cluster_x,agg2cluster_x,agg3cluster_x,agg4cluster_x,agg5cluster_x,agg6cluster_x,agg7cluster_x,agg8cluster_x,agg9cluster_x,agg10cluster_x,ZORI 2023,ZHVI 2023,ZHVF 2025-01-31,Transit Score,NatWalkInd,3yr pct change ZHVI,3yr pct change ZORI,3yr pct change Sale Listings,3yr pct change Sales,3yr pct change Days on Market,3yr pct change New Construction,km2cluster_y,km3cluster_y,km4cluster_y,km5cluster_y,km6cluster_y,km7cluster_y,km8cluster_y,km9cluster_y,km10cluster_y,agg2cluster_y,agg3cluster_y,agg4cluster_y,agg5cluster_y,agg6cluster_y,agg7cluster_y,agg8cluster_y,agg9cluster_y,agg10cluster_y
102,NM,Bernalillo County,153614.06734982086,217307.12856332713,185736.0752377737,215143.3432390053,228768.82890732258,247704.31601462318,286924.10468984104,328392.7984743648,343095.4055294154,0.3157894736842105,1.0473684210526315,4.6947368421052635,868.4565691018694,911.081102528793,1018.9240600892008,1164.063630841735,1297.8065889354718,1350.3571466611813,62.0,3693.833333333334,2740.0833333333335,2119.8333333333335,1890.416666666667,1829.916666666667,835.0833333333334,1103.5833333333333,1121.0,1217.4166666666667,1252.4166666666667,951.5833333333335,722.4166666666666,50.75,34.416666666666664,18.083333333333332,17.833333333333332,26.25,50.583333333333336,49.5,65.41666666666667,75.5,63.66666666666666,81.08333333333333,1025.0,4.9,3.3,5.0,34.0,0.021,23742.0,35.0,1.0,12.450688073433486,0.04845310559341001,0.2038491040372131,0.3982706525330335,0.07358165182921611,0.21032367171235308,0.40104430228878124,-0.24082669235484724,-0.42318184842637574,-0.4065986720514752,-0.03200352655940048,-0.13676389653274632,-0.3321675131534929,0.47196261682242996,0.4516129032258065,-0.23728813559322026,0.27356020942408377,0.07395143487858713,0.23949044585987248,1350.3571466611813,343095.4055294154,4.6947368421052635,4.9,12.450688073433486,0.3982706525330335,0.40104430228878124,-0.3321675131534929,-0.4065986720514752,-0.23728813559322026,0.23949044585987248,1,1,3,2,0,1,7,4,1,0,2,0,0,0,5,2,2,2,1350.3571466611813,343095.4055294154,4.6947368421052635,4.9,12.450688073433486,0.3982706525330335,0.40104430228878124,-0.3321675131534929,-0.4065986720514752,-0.23728813559322026,0.23949044585987248,1,1,3,2,0,1,7,4,1,0,2,0,0,0,5,2,2,2
105,TX,Bexar County,112874.27814325549,145479.76453429717,145254.7306219856,204796.97587444854,212503.7387973157,224859.29880294012,255319.34105711785,294291.202755806,296140.1790189614,-0.18307692307692308,-0.015384615384615385,1.963076923076923,1161.739504347729,1197.6115138499067,1224.9510321363573,1300.0915687596314,1419.5516101060832,1469.404645064808,24.0,10729.5,9436.166666666666,6697.583333333333,7399.666666666667,9483.0,1796.0833333333333,2448.0833333333335,2480.5833333333335,2683.25,3102.5833333333335,2695.8333333333335,1951.1666666666667,67.33333333333333,63.833333333333336,27.833333333333332,26.75,52.666666666666664,444.9166666666667,479.6666666666667,565.0833333333334,569.5833333333334,568.8333333333334,804.9166666666666,506.37931034482756,6.448275862068965,3.8000000000000003,9.689655172413794,34.93103448275862,0.03117241379310345,38021.0,48.0,29.0,11.472017220128228,-0.002126938198961739,0.1452225453916803,0.30473123247583994,0.02262017641915308,0.12621726220499663,0.22361502869479383,-0.2762287480680062,-0.37111546829255193,-0.2728345600795056,0.2815442137033199,0.4158838386980379,0.004963173605101006,0.968847352024922,0.8922155688622755,-0.17493472584856404,0.41503076472311734,0.41316752011704444,0.42442117681757835,1469.404645064808,296140.1790189614,1.963076923076923,6.448275862068965,11.472017220128228,0.30473123247583994,0.22361502869479383,0.004963173605101006,-0.2728345600795056,-0.17493472584856404,0.42442117681757835,1,2,1,3,0,1,7,0,1,0,2,0,0,0,5,2,2,2,1469.404645064808,296140.1790189614,1.963076923076923,6.448275862068965,11.472017220128228,0.30473123247583994,0.22361502869479383,0.004963173605101006,-0.2728345600795056,-0.17493472584856404,0.42442117681757835,1,2,1,3,0,1,7,0,1,0,2,0,0,0,5,2,2,2
134,TX,Brazoria County,110908.13636820622,139082.48257373285,133351.80798346674,197595.50358018593,207772.60024101072,216672.40870908083,238854.1633783109,269330.75453839946,269733.40643950284,-0.006249999999999999,0.2625,1.2750000000000001,1451.3339201030847,1471.8645509753123,1514.5154196286799,1344.0650145208149,1417.711488776435,1659.1923243285776,5.0,31221.333333333332,26989.416666666668,20608.666666666668,20211.5,22046.333333333332,5505.75,6697.5,6668.75,7189.333333333333,8487.583333333334,7043.083333333333,5305.25,63.333333333333336,58.75,33.416666666666664,31.0,46.5,1563.9166666666667,1167.75,1471.0833333333333,1611.6666666666667,1921.25,1851.25,2972.0,0.1,0.0,0.0,0.0,0.003,38026.0,48.0,39.0,6.298689138662921,-0.0002750557910596962,0.12234893280685077,0.23582147006784854,0.04064448465160948,0.13139891125377792,0.19713455126765556,-0.24674325875267694,-0.3749398631334008,-0.262066487388724,0.09078165071040409,0.06976029502151186,-0.18314895036017212,0.5,0.3915211970074814,-0.20851063829787234,-0.03643461288223813,0.14865563598759043,0.25842632980229996,1659.1923243285776,269733.40643950284,1.2750000000000001,0.1,6.298689138662921,0.23582147006784854,0.19713455126765556,-0.18314895036017212,-0.262066487388724,-0.20851063829787234,0.25842632980229996,1,2,0,1,4,0,0,3,8,0,2,0,0,0,6,6,6,6,1659.1923243285776,269733.40643950284,1.2750000000000001,0.1,6.298689138662921,0.23582147006784854,0.19713455126765556,-0.18314895036017212,-0.262066487388724,-0.20851063829787234,0.25842632980229996,1,2,0,1,4,0,0,3,8,0,2,0,0,0,6,6,6,6
141,NY,Bronx County,257924.40254135098,400864.24585573236,301888.37323225464,407219.93632438534,430875.0355500247,453403.7935210843,468716.60529653245,479827.8841708498,458025.88064530183,0.21304347826086958,0.8521739130434783,1.626086956521739,1674.7707010687982,1734.129377141859,1816.7326196343731,1862.153176478103,2056.3922651359085,2284.8438754396443,1.0,87222.08333333333,75304.16666666667,65572.66666666667,54850.833333333336,43696.666666666664,13361.0,17281.666666666668,16617.083333333332,16798.166666666668,21669.25,17893.333333333332,11924.166666666666,92.0,83.25,67.41666666666667,58.166666666666664,61.416666666666664,531.5833333333334,495.25,555.8333333333334,573.8333333333334,492.25,367.5,1.0,9.6,34.3,20.0,42.0,0.59,23883.0,36.0,5.0,12.908001155389082,-0.03831065174736404,-0.021021080357569995,0.01316121708428164,0.08711992272089637,0.1553488947931412,0.1849982864907067,-0.3335972429210134,-0.44971945652633727,-0.29015071089106953,-0.2033545524984428,-0.33361461584603347,-0.41973109057710406,0.055873925501432664,-0.08899876390605696,-0.2622622622622623,-0.25342813610970033,-0.3595701423177462,-0.3388305847076462,2284.8438754396443,458025.88064530183,1.626086956521739,9.6,12.908001155389082,0.01316121708428164,0.1849982864907067,-0.41973109057710406,-0.29015071089106953,-0.2622622622622623,-0.3388305847076462,0,0,2,4,1,4,2,7,6,1,1,3,3,3,3,3,3,1,2284.8438754396443,458025.88064530183,1.626086956521739,9.6,12.908001155389082,0.01316121708428164,0.1849982864907067,-0.41973109057710406,-0.29015071089106953,-0.2622622622622623,-0.3388305847076462,0,0,2,4,1,4,2,7,6,1,1,3,3,3,3,3,3,1
143,CO,Broomfield County,303858.17255136266,318040.99133117683,322588.61908351287,474069.6129053233,497309.65223202086,516349.2580667427,600080.9375511699,699670.102143304,685364.1503637529,0.05,0.8,3.0,1771.6838613211023,1819.959156466007,1844.005731088216,1901.0568254553236,2101.6597364812064,2169.7280264691703,19.0,12196.916666666666,9848.25,7600.25,8299.166666666666,8664.0,4714.416666666667,4646.75,4726.083333333333,4852.5,5210.583333333333,3921.6666666666665,3105.0,34.583333333333336,28.416666666666668,15.916666666666666,20.416666666666668,32.083333333333336,728.5,595.5,412.4166666666667,328.9166666666667,338.4166666666667,348.4166666666667,1880.0,2.9,1.8,4.0,16.0,0.039,1943.0,8.0,14.0,9.40942028947826,-0.021189198068049496,0.1387888047177203,0.32335891962826,0.032233645946920166,0.1409309779721155,0.24278745912465272,-0.20824479388015296,-0.40409742991027875,-0.3601236476043277,0.04396023697158357,0.13996250123351206,-0.12024979057192903,0.5714285714285715,1.0157068062827228,0.12903225806451615,0.029549372075843388,0.059285533316442866,-0.15518286522529803,2169.7280264691703,685364.1503637529,3.0,2.9,9.40942028947826,0.32335891962826,0.24278745912465272,-0.12024979057192903,-0.3601236476043277,0.12903225806451615,-0.15518286522529803,0,0,1,0,3,2,6,5,7,0,0,2,2,2,0,7,7,7,2169.7280264691703,685364.1503637529,3.0,2.9,9.40942028947826,0.32335891962826,0.24278745912465272,-0.12024979057192903,-0.3601236476043277,0.12903225806451615,-0.15518286522529803,0,0,1,0,3,2,6,5,7,0,0,2,2,2,0,7,7,7
167,NC,Cabarrus County,141986.44193002704,166191.65983370852,144445.70920072374,201620.95196439678,212901.17515292816,231222.4285888532,276906.9311728052,334391.05387029087,345189.68931582756,0.2285714285714286,1.1142857142857143,5.1571428571428575,1219.12722787986,1287.6945902612385,1359.8721356043911,1461.9695652213848,1568.4914102537264,1711.8260619569378,23.0,9999.833333333334,7559.5,7226.916666666667,7419.583333333333,7675.166666666667,3270.1666666666665,4198.916666666667,4335.833333333333,4445.75,5466.583333333333,4458.583333333333,3149.75,42.75,33.833333333333336,17.75,21.5,33.333333333333336,741.25,635.75,520.9166666666666,861.6666666666666,858.25,755.0833333333334,2249.0,2.0,1.04,2.0,6.8,0.0073999999999999995,25562.0,37.0,25.0,9.104609929414893,0.03371322802268721,0.24731506760718286,0.49670961976377354,0.052739977349589795,0.17021728479457096,0.3003098200208236,-0.29355363250658834,-0.4238174362414061,-0.2915143676545015,0.03444712753411588,0.06202506832097598,0.01530083559318301,0.5503875968992249,0.8779342723004696,-0.014778325123152709,-0.12020584522769197,-0.12369439071566724,0.4495280755079189,1711.8260619569378,345189.68931582756,5.1571428571428575,2.0,9.104609929414893,0.49670961976377354,0.3003098200208236,0.01530083559318301,-0.2915143676545015,-0.014778325123152709,0.4495280755079189,1,1,3,2,5,3,5,0,2,0,2,0,4,4,4,4,1,0,1711.8260619569378,345189.68931582756,5.1571428571428575,2.0,9.104609929414893,0.49670961976377354,0.3003098200208236,0.01530083559318301,-0.2915143676545015,-0.014778325123152709,0.4495280755079189,1,1,3,2,5,3,5,0,2,0,2,0,4,4,4,4,1,0
186,ID,Canyon County,108523.17594632097,167476.2939825973,126328.09122937443,209248.68740099587,241403.3516284572,279896.0107405812,390413.95282792335,447790.32598490524,410398.4153174019,0.35454545454545455,1.9454545454545453,6.081818181818182,881.922700530557,959.7123629161738,1043.9324063312436,1327.7763798497292,1472.167576276483,1494.8205029629135,79.0,4119.083333333333,3083.0,2147.0,2686.5833333333335,2299.3333333333335,884.0833333333335,1225.6666666666667,1165.3333333333333,1243.0833333333333,1176.5,893.3333333333335,695.0,40.416666666666664,28.5,17.583333333333332,29.08333333333333,44.083333333333336,338.1666666666667,262.3333333333333,332.5,476.66666666666674,417.91666666666674,376.0,2345.4,1.86,0.8,2.4,5.4,0.0021999999999999997,3743.0,16.0,27.0,9.79365079375,-0.08363556780730692,0.05146404581620214,0.4657184665298439,0.015366937750418768,0.1288432592771109,0.33375605347259046,-0.22201492537313436,-0.40926476838079046,-0.44090634846148685,-0.14414218803312756,0.0709517155721162,-0.2541896421234728,0.5157593123209171,1.5071090047393367,0.5467836257309943,-0.10029910269192427,-0.2111888111888112,0.13082706766917293,1494.8205029629135,410398.4153174019,6.081818181818182,1.86,9.79365079375,0.4657184665298439,0.33375605347259046,-0.2541896421234728,-0.44090634846148685,0.5467836257309943,0.13082706766917293,1,1,3,0,5,3,6,6,5,0,0,2,2,2,0,5,5,5,1494.8205029629135,410398.4153174019,6.081818181818182,1.86,9.79365079375,0.4657184665298439,0.33375605347259046,-0.2541896421234728,-0.44090634846148685,0.5467836257309943,0.13082706766917293,1,1,3,0,5,3,6,6,5,0,0,2,2,2,0,5,5,5
223,SC,Charleston County,249346.061042973,381771.89872352435,308997.1459341265,431232.94398548035,441773.73299582524,461754.317028436,568690.8354812724,715015.5102866174,758961.4008404755,0.3857142857142857,1.638095238095238,5.785714285714286,1416.289220562926,1467.8855635291186,1496.1228932398928,1663.413037249768,1959.1364289426235,2151.647419555524,75.0,6100.583333333333,5097.5,3014.75,2649.3333333333335,2872.75,1123.8333333333333,1408.8333333333333,1412.9166666666667,1659.1666666666667,1958.75,1464.1666666666667,1099.8333333333333,67.41666666666667,62.333333333333336,27.333333333333332,21.75,35.0,199.0,183.25,232.25,337.25,359.4166666666667,349.6666666666667,1834.8181818181818,2.972727272727273,1.7,3.3636363636363638,11.909090909090908,0.017454545454545455,35618.0,45.0,19.0,11.100709220029787,0.0649718153686692,0.30033956281522123,0.5648087124825214,0.09517137371665524,0.29295132199733,0.4370895378906615,-0.2488332384746728,-0.43850244628802393,-0.33711702661978915,0.08432939104177145,-0.04710174973049175,-0.4364394310936734,0.6091954022988506,0.28048780487804886,-0.4385026737967915,-0.0271272895896128,0.03681739560168031,0.5055615357014712,2151.647419555524,758961.4008404755,5.785714285714286,2.972727272727273,11.100709220029787,0.5648087124825214,0.4370895378906615,-0.4364394310936734,-0.33711702661978915,-0.4385026737967915,0.5055615357014712,1,1,3,2,2,3,5,1,3,0,2,0,4,4,4,4,1,0,2151.647419555524,758961.4008404755,5.785714285714286,2.972727272727273,11.100709220029787,0.5648087124825214,0.4370895378906615,-0.4364394310936734,-0.33711702661978915,-0.4385026737967915,0.5055615357014712,1,1,3,2,2,3,5,1,3,0,2,0,4,4,4,4,1,0
238,PA,Chester County,244132.0300098631,327391.19050418556,296121.2366821654,347969.53060908464,356770.09336160513,373275.3822896744,419523.10532578104,468699.4351383216,495445.4385724438,0.22,0.8566666666666667,3.3333333333333335,1555.3917967757852,1633.826833567339,1690.8021666125117,1836.2244853824664,2050.081015076174,2044.353666439473,7.0,24922.75,18494.333333333332,16570.833333333332,14709.916666666666,12588.916666666666,5991.5,8041.583333333333,7846.333333333333,7969.166666666667,10223.083333333334,8488.083333333334,6098.333333333333,56.416666666666664,44.666666666666664,25.833333333333332,25.583333333333332,29.666666666666668,286.0,265.8333333333333,261.75,390.6666666666667,327.25,237.16666666666666,1201.1666666666667,4.466666666666667,2.85,3.3333333333333335,14.833333333333334,0.042166666666666665,31918.0,42.0,29.0,9.113207547237737,0.05545315093096277,0.17968172931407206,0.3281425453273587,0.04868781120947586,0.17097461850260598,0.27113382681502846,-0.28154176934329506,-0.40347416386119656,-0.23475896685140654,-0.1441884443034461,-0.24029670605984407,-0.3193095182308094,0.15960912052117274,0.14838709677419365,-0.335820895522388,-0.27527374586198117,-0.3929180887372014,-0.09391913403374726,2044.353666439473,495445.4385724438,3.3333333333333335,4.466666666666667,9.113207547237737,0.3281425453273587,0.27113382681502846,-0.3193095182308094,-0.23475896685140654,-0.335820895522388,-0.09391913403374726,1,2,0,1,4,0,0,3,9,0,0,1,1,1,1,1,0,3,2044.353666439473,495445.4385724438,3.3333333333333335,4.466666666666667,9.113207547237737,0.3281425453273587,0.27113382681502846,-0.3193095182308094,-0.23475896685140654,-0.335820895522388,-0.09391913403374726,1,2,0,1,4,0,0,3,9,0,0,1,1,1,1,1,0,3
240,VA,Chesterfield County,172669.02025173078,249212.05744227025,204958.39608012358,248307.5136049082,259528.68277706957,272101.14208079805,312485.438762744,350965.72798394825,369127.51992053055,0.2928571428571428,1.0142857142857142,3.585714285714286,1034.5978678798358,1062.289690752365,1141.5456411450857,1291.8465352022633,1438.36893814712,1646.2771472178254,45.0,4718.916666666667,3827.0,3059.6666666666665,2666.0833333333335,2252.1666666666665,1431.3333333333333,1870.8333333333333,1927.6666666666667,2010.0,2272.8333333333335,1844.4166666666667,1423.5833333333333,45.416666666666664,34.166666666666664,15.916666666666666,15.833333333333334,20.166666666666668,312.4166666666667,249.08333333333334,285.9166666666667,346.9166666666667,307.1666666666667,226.16666666666666,1725.25,3.4,3.075,4.75,12.0,0.02375,40096.0,51.0,41.0,7.071428571357141,0.06178199328788925,0.20984728241348088,0.3960475320591272,0.051360803765213466,0.1724055794658922,0.31384939372472875,-0.22816608683865727,-0.373652562880399,-0.29174958540630186,-0.15525271153064743,-0.2639176380869376,-0.4115059663792353,0.2736842105263158,0.26701570680628284,-0.40975609756097553,-0.26370048833423776,-0.3480662983425415,-0.20897697464296133,1646.2771472178254,369127.51992053055,3.585714285714286,3.4,7.071428571357141,0.3960475320591272,0.31384939372472875,-0.4115059663792353,-0.29174958540630186,-0.40975609756097553,-0.20897697464296133,1,2,0,1,4,0,0,3,8,0,2,0,0,0,6,6,6,6,1646.2771472178254,369127.51992053055,3.585714285714286,3.4,7.071428571357141,0.3960475320591272,0.31384939372472875,-0.4115059663792353,-0.29174958540630186,-0.40975609756097553,-0.20897697464296133,1,2,0,1,4,0,0,3,8,0,2,0,0,0,6,6,6,6
257,OR,Clackamas County,226821.3306466853,351062.8105990535,270494.20611602085,417390.7261687464,431162.6672320112,457633.0378318495,536033.9348010673,602505.2010797581,595399.5150226216,0.23750000000000002,1.2125000000000001,2.3041666666666667,1369.02825455345,1559.6024222685835,1552.9069853050155,1796.2857278382908,1931.9437221391086,1997.4117827211523,25.0,9522.666666666666,7466.0,6646.75,6883.916666666667,6273.333333333333,2947.1666666666665,3261.6666666666665,3183.0,3440.8333333333335,4137.833333333333,3100.4166666666665,2138.9166666666665,45.25,33.25,20.0,23.75,37.416666666666664,568.25,470.4166666666667,466.9166666666667,530.4166666666666,398.3333333333333,281.4166666666667,670.8,6.18,4.7,5.0,24.8,0.046,31629.0,41.0,5.0,10.993855606672811,-0.011777198997664754,0.10992876868312196,0.2988187831020086,0.03836390739231259,0.1448815421809863,0.2635617008332577,-0.3101196075796264,-0.4830829339026061,-0.37837248728505707,-0.08869708378224612,-0.056180338762051675,-0.15974640592910086,0.575438596491228,0.8708333333333332,0.12531328320802,-0.29351464435146435,-0.4694422623723487,-0.3972871675887917,1997.4117827211523,595399.5150226216,2.3041666666666667,6.18,10.993855606672811,0.2988187831020086,0.2635617008332577,-0.15974640592910086,-0.37837248728505707,0.12531328320802,-0.3972871675887917,0,0,1,0,3,2,6,5,7,0,0,2,2,2,0,7,7,7,1997.4117827211523,595399.5150226216,2.3041666666666667,6.18,10.993855606672811,0.2988187831020086,0.2635617008332577,-0.15974640592910086,-0.37837248728505707,0.12531328320802,-0.3972871675887917,0,0,1,0,3,2,6,5,7,0,0,2,2,2,0,7,7,7
266,NV,Clark County,185634.74552403527,252987.0651310161,165127.85908747432,275134.75228898425,295626.35667002783,305326.55503357755,350785.2308385972,423999.2292743433,405455.0538014862,0.2768115942028986,0.7072463768115942,2.8565217391304345,1227.892134694411,1307.2929334868547,1366.546460179414,1634.146210494078,1768.5302751583934,1791.0926875606665,30.0,14181.416666666666,11481.5,8773.666666666666,10164.416666666666,8619.916666666666,3788.1666666666665,4017.9166666666665,3818.0833333333335,3651.5,4875.333333333333,3511.75,2540.8333333333335,56.5,50.166666666666664,29.916666666666668,30.25,52.25,731.5833333333334,227.0,184.16666666666666,165.8181818181818,249.0,205.25,1046.7833333333333,4.801666666666666,3.3133333333333335,2.716666666666667,30.866666666666667,0.03691666666666667,22512.0,32.0,3.0,11.957624935561052,-0.034005472433344064,0.16860317781877032,0.3428204542741024,0.002256381103783216,0.10975387305649802,0.316701926863861,-0.27647659049381834,-0.4788390537399151,-0.3041672372084531,-0.15195166143326802,-0.017524030242012083,-0.24923427542858806,0.7272727272727273,0.7465181058495821,0.04152823920265786,-0.1757028112449799,0.23780153508771934,0.11447963800904983,1791.0926875606665,405455.0538014862,2.8565217391304345,4.801666666666666,11.957624935561052,0.3428204542741024,0.316701926863861,-0.24923427542858806,-0.3041672372084531,0.04152823920265786,0.11447963800904983,1,2,1,0,3,2,6,0,1,0,0,2,2,2,0,7,7,7,1791.0926875606665,405455.0538014862,2.8565217391304345,4.801666666666666,11.957624935561052,0.3428204542741024,0.316701926863861,-0.24923427542858806,-0.3041672372084531,0.04152823920265786,0.11447963800904983,1,2,1,0,3,2,6,0,1,0,0,2,2,2,0,7,7,7
289,OK,Cleveland County,124302.3988768002,151609.20010279102,157037.26246680215,184702.2776250918,191746.4849118914,201698.16140177613,222343.53620943447,252221.7368572842,264026.90769088897,0.17500000000000002,0.975,3.266666666666666,1045.8229520494447,1072.9720935199741,1109.155915393805,1208.510737621524,1313.087298415079,1372.1320950058077,42.0,6869.583333333333,5512.083333333333,4258.0,4369.916666666667,5026.25,1857.4166666666667,1913.5,2024.4166666666667,2208.8333333333335,2546.0833333333335,2221.5,1673.9166666666667,63.583333333333336,47.833333333333336,25.083333333333332,22.166666666666668,38.666666666666664,201.83333333333334,206.58333333333334,293.25,370.0833333333333,379.75,307.6666666666667,2193.3333333333335,2.155555555555556,1.2999999999999998,1.7777777777777777,11.777777777777779,0.005333333333333333,30973.0,40.0,27.0,9.190751445242775,0.048019814553580585,0.18797303567941573,0.3125838152037655,0.04621807875271836,0.13766676329033234,0.2393716398800728,-0.2464926100982819,-0.34255228619120875,-0.24217158379234893,0.15019355822956187,0.1804250821982151,-0.08813969309849568,0.7443609022556389,0.5415282392026578,-0.191637630662021,-0.1898178626289225,-0.1686557081738346,0.049161693662972496,1372.1320950058077,264026.90769088897,3.266666666666666,2.155555555555556,9.190751445242775,0.3125838152037655,0.2393716398800728,-0.08813969309849568,-0.24217158379234893,-0.191637630662021,0.049161693662972496,1,2,0,1,0,0,0,3,8,0,2,0,0,0,5,2,2,2,1372.1320950058077,264026.90769088897,3.266666666666666,2.155555555555556,9.190751445242775,0.3125838152037655,0.2393716398800728,-0.08813969309849568,-0.24217158379234893,-0.191637630662021,0.049161693662972496,1,2,0,1,0,0,0,3,8,0,2,0,0,0,5,2,2,2
301,TX,Collin County,190321.80832897557,212261.15627936658,220908.16424983324,326828.20404636563,329296.1297171029,339022.4715372888,399262.92702197185,501339.0853442136,505755.4337647537,0.07142857142857142,0.7107142857142856,3.9464285714285716,1378.6984578665677,1420.672296541862,1451.1216771798224,1657.375882765202,1905.2693384620677,1935.2612408964371,4.0,32187.666666666668,27688.916666666668,20681.916666666668,18762.666666666668,20926.75,6818.5,7923.25,7775.666666666667,8353.083333333334,8959.25,7495.916666666667,6057.5,57.25,52.833333333333336,31.416666666666668,24.166666666666668,37.416666666666664,1573.4166666666667,1211.75,1360.25,1164.8333333333333,1358.1666666666667,1694.6666666666667,2043.888888888889,2.5166666666666666,2.0611111111111113,2.5555555555555554,9.722222222222221,0.014555555555555556,38049.0,48.0,85.0,9.859760394581397,0.007449873279039308,0.26184580494989806,0.48570312715920216,0.014485327905042625,0.15355005627971657,0.303360274758202,-0.19189336416493427,-0.32388313753941456,-0.2748186797290422,0.11533985929505394,0.01183803886648153,-0.24421925740443684,0.5482758620689654,0.19098143236074258,-0.2917981072555206,0.2477604614063075,0.4548576334239521,0.24584941493597995,1935.2612408964371,505755.4337647537,3.9464285714285716,2.5166666666666666,9.859760394581397,0.48570312715920216,0.303360274758202,-0.24421925740443684,-0.2748186797290422,-0.2917981072555206,0.24584941493597995,1,1,3,2,0,0,0,0,1,0,2,0,0,0,5,2,2,2,1935.2612408964371,505755.4337647537,3.9464285714285716,2.5166666666666666,9.859760394581397,0.48570312715920216,0.303360274758202,-0.24421925740443684,-0.2748186797290422,-0.2917981072555206,0.24584941493597995,1,1,3,2,0,0,0,0,1,0,2,0,0,0,5,2,2,2
318,IL,Cook County,219028.7730345055,268240.04192918865,188875.57398084694,249349.4349684926,250806.0662475604,255527.07307246805,280223.3421163389,301494.75541260856,304970.520614072,0.28475609756097564,1.5737804878048782,2.5878048780487806,1540.8285183337052,1584.1223535608117,1555.4865398795337,1562.0487396336994,1675.9259705848094,1759.3090893519395,3.0,46230.833333333336,39675.416666666664,34665.416666666664,27521.66666666667,22391.333333333332,11788.583333333334,13143.833333333336,12511.666666666666,13091.166666666664,16160.916666666664,11307.75,8556.416666666666,61.58333333333334,57.16666666666666,35.666666666666664,31.75,34.083333333333336,434.08333333333326,416.08333333333326,430.75,480.41666666666674,485.33333333333326,427.75,582.3888888888889,6.854861111111111,10.568750000000001,6.583333333333333,39.90277777777778,0.1771875,3990.0,17.0,31.0,13.635528842135988,0.0057126814704516506,0.08673031241906357,0.21498059925930027,0.06258863488837042,0.16031629390745153,0.1888291576520692,-0.2433139513460533,-0.47054880344039884,-0.34639769819343835,-0.18641070671592086,-0.35407286320420206,-0.4356370968588862,0.07349081364829403,-0.044392523364485854,-0.40379008746355677,-0.11864697802197799,-0.10962705984388556,-0.006964596633778293,1759.3090893519395,304970.520614072,2.5878048780487806,6.854861111111111,13.635528842135988,0.21498059925930027,0.1888291576520692,-0.4356370968588862,-0.34639769819343835,-0.40379008746355677,-0.006964596633778293,0,2,0,3,3,1,7,2,9,0,0,1,1,1,1,1,0,3,1759.3090893519395,304970.520614072,2.5878048780487806,6.854861111111111,13.635528842135988,0.21498059925930027,0.1888291576520692,-0.4356370968588862,-0.34639769819343835,-0.40379008746355677,-0.006964596633778293,0,2,0,3,3,1,7,2,9,0,0,1,1,1,1,1,0,3
