,state code,county code,area,state abbv
28243,38,0,Pembina city,ND
28244,38,0,Perth city,ND
28245,38,0,Petersburg city,ND
28246,38,0,Pettibone city,ND
28247,38,0,Pick City city,ND
28248,38,0,Pillsbury city,ND
28249,38,0,Pingree city,ND
28250,38,0,Pisek city,ND
28251,38,0,Plaza city,ND
28252,38,0,Portal city,ND
28253,38,0,Portland city,ND
28254,38,0,Powers Lake city,ND
28255,38,0,Prairie Rose city,ND
28256,38,0,Ray city,ND
28257,38,0,Reeder city,ND
28258,38,0,Regan city,ND
28259,38,0,Regent city,ND
28260,38,0,Reile's Acres city,ND
28261,38,0,Reynolds city,ND
28262,38,0,Rhame city,ND
28263,38,0,Richardton city,ND
28264,38,0,Riverdale city,ND
28265,38,0,Robinson city,ND
28266,38,0,Rocklake city,ND
28267,38,0,Rogers city,ND
28268,38,0,Rolette city,ND
28269,38,0,Rolla city,ND
28270,38,0,Ross city,ND
28271,38,0,Rugby city,ND
28272,38,0,Ruso city,ND
28273,38,0,Rutland city,ND
28274,38,0,Ryder city,ND
28275,38,0,St. John city,ND
28276,38,0,St. Thomas city,ND
28277,38,0,Sanborn city,ND
28278,38,0,Sarles city,ND
28279,38,0,Sawyer city,ND
28280,38,0,Scranton city,ND
28281,38,0,Selfridge city,ND
28282,38,0,Sentinel Butte city,ND
28283,38,0,Sharon city,ND
28284,38,0,Sheldon city,ND
28285,38,0,Sherwood city,ND
28286,38,0,Sheyenne city,ND
28287,38,0,Sibley city,ND
28288,38,0,Solen city,ND
28289,38,0,Souris city,ND
28290,38,0,South Heart city,ND
28291,38,0,Spiritwood Lake city,ND
28292,38,0,Springbrook city,ND
28293,38,0,Stanley city,ND
28294,38,0,Stanton city,ND
28295,38,0,Starkweather city,ND
28296,38,0,Steele city,ND
28297,38,0,Strasburg city,ND
28298,38,0,Streeter city,ND
28299,38,0,Surrey city,ND
28300,38,0,Sykeston city,ND
28301,38,0,Tappen city,ND
28302,38,0,Taylor city,ND
28303,38,0,Thompson city,ND
28304,38,0,Tioga city,ND
28305,38,0,Tolley city,ND
28306,38,0,Tolna city,ND
28307,38,0,Tower City city,ND
28308,38,0,Towner city,ND
28309,38,0,Turtle Lake city,ND
28310,38,0,Tuttle city,ND
28311,38,0,Underwood city,ND
28312,38,0,Upham city,ND
28313,38,0,Valley City city,ND
28314,38,0,Velva city,ND
28315,38,0,Venturia city,ND
28316,38,0,Verona city,ND
28317,38,0,Voltaire city,ND
28318,38,0,Wahpeton city,ND
28319,38,0,Walcott city,ND
28320,38,0,Wales city,ND
28321,38,0,Walhalla city,ND
28322,38,0,Warwick city,ND
28323,38,0,Washburn city,ND
28324,38,0,Watford City city,ND
28325,38,0,West Fargo city,ND
28326,38,0,Westhope city,ND
28327,38,0,White Earth city,ND
28328,38,0,Wildrose city,ND
28329,38,0,Williston city,ND
28330,38,0,Willow City city,ND
28331,38,0,Wilton city,ND
28332,38,0,Wimbledon city,ND
28333,38,0,Wing city,ND
28334,38,0,Wishek city,ND
28335,38,0,Wolford city,ND
28336,38,0,Woodworth city,ND
28337,38,0,Wyndmere city,ND
28338,38,0,York city,ND
28339,38,0,Zap city,ND
28340,38,0,Zeeland city,ND
28341,39,0,Ohio,OH
28342,39,1,Adams County,OH
28343,39,3,Allen County,OH
28344,39,5,Ashland County,OH
28345,39,7,Ashtabula County,OH
28346,39,9,Athens County,OH
28347,39,11,Auglaize County,OH
28348,39,13,Belmont County,OH
28349,39,15,Brown County,OH
28350,39,17,Butler County,OH
28351,39,19,Carroll County,OH
28352,39,21,Champaign County,OH
28353,39,23,Clark County,OH
28354,39,25,Clermont County,OH
28355,39,27,Clinton County,OH
28356,39,29,Columbiana County,OH
28357,39,31,Coshocton County,OH
28358,39,33,Crawford County,OH
28359,39,35,Cuyahoga County,OH
28360,39,37,Darke County,OH
28361,39,39,Defiance County,OH
28362,39,41,Delaware County,OH
28363,39,43,Erie County,OH
28364,39,45,Fairfield County,OH
28365,39,47,Fayette County,OH
28366,39,49,Franklin County,OH
28367,39,51,Fulton County,OH
28368,39,53,Gallia County,OH
28369,39,55,Geauga County,OH
28370,39,57,Greene County,OH
28371,39,59,Guernsey County,OH
28372,39,61,Hamilton County,OH
28373,39,63,Hancock County,OH
28374,39,65,Hardin County,OH
28375,39,67,Harrison County,OH
28376,39,69,Henry County,OH
28377,39,71,Highland County,OH
28378,39,73,Hocking County,OH
28379,39,75,Holmes County,OH
28380,39,77,Huron County,OH
28381,39,79,Jackson County,OH
28382,39,81,Jefferson County,OH
28383,39,83,Knox County,OH
28384,39,85,Lake County,OH
28385,39,87,Lawrence County,OH
28386,39,89,Licking County,OH
28387,39,91,Logan County,OH
28388,39,93,Lorain County,OH
28389,39,95,Lucas County,OH
28390,39,97,Madison County,OH
28391,39,99,Mahoning County,OH
28392,39,101,Marion County,OH
28393,39,103,Medina County,OH
28394,39,105,Meigs County,OH
28395,39,107,Mercer County,OH
28396,39,109,Miami County,OH
28397,39,111,Monroe County,OH
28398,39,113,Montgomery County,OH
28399,39,115,Morgan County,OH
28400,39,117,Morrow County,OH
28401,39,119,Muskingum County,OH
28402,39,121,Noble County,OH
28403,39,123,Ottawa County,OH
28404,39,125,Paulding County,OH
28405,39,127,Perry County,OH
28406,39,129,Pickaway County,OH
28407,39,131,Pike County,OH
28408,39,133,Portage County,OH
28409,39,135,Preble County,OH
28410,39,137,Putnam County,OH
28411,39,139,Richland County,OH
28412,39,141,Ross County,OH
28413,39,143,Sandusky County,OH
28414,39,145,Scioto County,OH
28415,39,147,Seneca County,OH
28416,39,149,Shelby County,OH
28417,39,151,Stark County,OH
28418,39,153,Summit County,OH
28419,39,155,Trumbull County,OH
28420,39,157,Tuscarawas County,OH
28421,39,159,Union County,OH
28422,39,161,Van Wert County,OH
28423,39,163,Vinton County,OH
28424,39,165,Warren County,OH
28425,39,167,Washington County,OH
28426,39,169,Wayne County,OH
28427,39,171,Williams County,OH
28428,39,173,Wood County,OH
28429,39,175,Wyandot County,OH
28430,39,1,Bratton township,OH
28431,39,1,Brush Creek township,OH
28432,39,1,Franklin township,OH
28433,39,1,Green township,OH
28434,39,1,Jefferson township,OH
28435,39,1,Liberty township,OH
28436,39,1,Manchester township,OH
28437,39,1,Meigs township,OH
28438,39,1,Monroe township,OH
28439,39,1,Oliver township,OH
28440,39,1,Scott township,OH
28441,39,1,Sprigg township,OH
28442,39,1,Tiffin township,OH
28443,39,1,Wayne township,OH
28444,39,1,Winchester township,OH
28445,39,3,Amanda township,OH
28446,39,3,American township,OH
28447,39,3,Auglaize township,OH
28448,39,3,Bath township,OH
28449,39,3,Jackson township,OH
28450,39,3,Lima city,OH
28451,39,3,Marion township,OH
28452,39,3,Monroe township,OH
28453,39,3,Perry township,OH
28454,39,3,Richland township,OH
28455,39,3,Shawnee township,OH
28456,39,3,Spencer township,OH
28457,39,3,Sugar Creek township,OH
28458,39,5,Ashland city,OH
28459,39,5,Clear Creek township,OH
28460,39,5,Green township,OH
28461,39,5,Hanover township,OH
28462,39,5,Jackson township,OH
28463,39,5,Lake township,OH
28464,39,5,Mifflin township,OH
28465,39,5,Milton township,OH
28466,39,5,Mohican township,OH
28467,39,5,Montgomery township,OH
28468,39,5,Orange township,OH
28469,39,5,Perry township,OH
28470,39,5,Ruggles township,OH
28471,39,5,Sullivan township,OH
28472,39,5,Troy township,OH
28473,39,5,Vermillion township,OH
28474,39,7,Andover township,OH
28475,39,7,Ashtabula township,OH
28476,39,7,Austinburg township,OH
28477,39,7,Cherry Valley township,OH
28478,39,7,Colebrook township,OH
28479,39,7,Conneaut city,OH
28480,39,7,Denmark township,OH
28481,39,7,Dorset township,OH
28482,39,7,Geneva township,OH
28483,39,7,Harpersfield township,OH
28484,39,7,Hartsgrove township,OH
28485,39,7,Jefferson township,OH
28486,39,7,Kingsville township,OH
28487,39,7,Lenox township,OH
28488,39,7,Monroe township,OH
28489,39,7,Morgan township,OH
28490,39,7,New Lyme township,OH
28491,39,7,North Kingsville village,OH
28492,39,7,Orwell township,OH
28493,39,7,Pierpont township,OH
28494,39,7,Plymouth township,OH
28495,39,7,Richmond township,OH
28496,39,7,Rome township,OH
28497,39,7,Saybrook township,OH
28498,39,7,Sheffield township,OH
28499,39,7,Trumbull township,OH
28500,39,7,Wayne township,OH
28501,39,7,Williamsfield township,OH
28502,39,7,Windsor township,OH
28503,39,9,Alexander township,OH
28504,39,9,Ames township,OH
28505,39,9,Athens township,OH
28506,39,9,Bern township,OH
28507,39,9,Canaan township,OH
28508,39,9,Carthage township,OH
28509,39,9,Dover township,OH
28510,39,9,Lee township,OH
28511,39,9,Lodi township,OH
28512,39,9,Rome township,OH
28513,39,9,Trimble township,OH
28514,39,9,Troy township,OH
28515,39,9,Waterloo township,OH
28516,39,9,York township,OH
28517,39,11,Clay township,OH
28518,39,11,Duchouquet township,OH
28519,39,11,German township,OH
28520,39,11,Goshen township,OH
28521,39,11,Jackson township,OH
28522,39,11,Logan township,OH
28523,39,11,Moulton township,OH
28524,39,11,Noble township,OH
28525,39,11,Pusheta township,OH
28526,39,11,St. Marys township,OH
28527,39,11,Salem township,OH
28528,39,11,Union township,OH
28529,39,11,Washington township,OH
28530,39,11,Wayne township,OH
28531,39,13,Colerain township,OH
28532,39,13,Flushing township,OH
28533,39,13,Goshen township,OH
28534,39,13,Kirkwood township,OH
28535,39,13,Mead township,OH
28536,39,13,Pease township,OH
28537,39,13,Pultney township,OH
28538,39,13,Richland township,OH
28539,39,13,Smith township,OH
28540,39,13,Somerset township,OH
28541,39,13,Union township,OH
28542,39,13,Warren township,OH
28543,39,13,Washington township,OH
28544,39,13,Wayne township,OH
28545,39,13,Wheeling township,OH
28546,39,13,York township,OH
28547,39,15,Byrd township,OH
28548,39,15,Clark township,OH
28549,39,15,Eagle township,OH
28550,39,15,Franklin township,OH
28551,39,15,Green township,OH
28552,39,15,Huntington township,OH
28553,39,15,Jackson township,OH
28554,39,15,Jefferson township,OH
28555,39,15,Lewis township,OH
28556,39,15,Perry township,OH
28557,39,15,Pike township,OH
28558,39,15,Pleasant township,OH
28559,39,15,Scott township,OH
28560,39,15,Sterling township,OH
28561,39,15,Union township,OH
28562,39,15,Washington township,OH
28563,39,17,Fairfield city,OH
28564,39,17,Fairfield township,OH
28565,39,17,Hamilton city,OH
28566,39,17,Hanover township,OH
28567,39,17,Lemon township,OH
28568,39,17,Liberty township,OH
28569,39,17,Madison township,OH
28570,39,17,Middletown city,OH
28571,39,17,Milford township,OH
28572,39,17,Morgan township,OH
28573,39,17,Oxford township,OH
28574,39,17,Reily township,OH
28575,39,17,Ross township,OH
28576,39,17,St. Clair township,OH
28577,39,17,Trenton city,OH
28578,39,17,Wayne township,OH
28579,39,17,West Chester township,OH
28580,39,19,Augusta township,OH
28581,39,19,Brown township,OH
28582,39,19,Center township,OH
28583,39,19,East township,OH
28584,39,19,Fox township,OH
28585,39,19,Harrison township,OH
28586,39,19,Lee township,OH
28587,39,19,Loudon township,OH
28588,39,19,Monroe township,OH
28589,39,19,Orange township,OH
28590,39,19,Perry township,OH
28591,39,19,Rose township,OH
28592,39,19,Union township,OH
28593,39,19,Washington township,OH
28594,39,21,Adams township,OH
28595,39,21,Concord township,OH
28596,39,21,Goshen township,OH
28597,39,21,Harrison township,OH
28598,39,21,Jackson township,OH
28599,39,21,Johnson township,OH
28600,39,21,Mad River township,OH
28601,39,21,Rush township,OH
28602,39,21,Salem township,OH
28603,39,21,Union township,OH
28604,39,21,Urbana township,OH
28605,39,21,Wayne township,OH
28606,39,23,Bethel township,OH
28607,39,23,German township,OH
28608,39,23,Green township,OH
28609,39,23,Harmony township,OH
28610,39,23,Madison township,OH
28611,39,23,Mad River township,OH
28612,39,23,Moorefield township,OH
28613,39,23,Pike township,OH
28614,39,23,Pleasant township,OH
28615,39,23,Springfield city,OH
28616,39,23,Springfield township,OH
28617,39,25,Batavia township,OH
28618,39,25,Franklin township,OH
28619,39,25,Goshen township,OH
28620,39,25,Jackson township,OH
28621,39,25,Loveland city,OH
28622,39,25,Miami township,OH
28623,39,25,Milford city,OH
28624,39,25,Monroe township,OH
28625,39,25,Ohio township,OH
28626,39,25,Pierce township,OH
28627,39,25,Stonelick township,OH
28628,39,25,Tate township,OH
28629,39,25,Union township,OH
28630,39,25,Washington township,OH
28631,39,25,Wayne township,OH
28632,39,25,Williamsburg township,OH
28633,39,27,Adams township,OH
28634,39,27,Chester township,OH
28635,39,27,Clark township,OH
28636,39,27,Green township,OH
28637,39,27,Jefferson township,OH
28638,39,27,Liberty township,OH
28639,39,27,Marion township,OH
28640,39,27,Richland township,OH
28641,39,27,Union township,OH
28642,39,27,Vernon township,OH
28643,39,27,Washington township,OH
28644,39,27,Wayne township,OH
28645,39,27,Wilmington city,OH
28646,39,27,Wilson township,OH
28647,39,29,Butler township,OH
28648,39,29,Center township,OH
28649,39,29,East Liverpool city,OH
28650,39,29,Elkrun township,OH
28651,39,29,Fairfield township,OH
28652,39,29,Franklin township,OH
28653,39,29,Hanover township,OH
28654,39,29,Knox township,OH
28655,39,29,Liverpool township,OH
28656,39,29,Madison township,OH
28657,39,29,Middleton township,OH
28658,39,29,Perry township,OH
28659,39,29,St. Clair township,OH
28660,39,29,Salem township,OH
28661,39,29,Unity township,OH
28662,39,29,Washington township,OH
28663,39,29,Wayne township,OH
28664,39,29,Wellsville village,OH
28665,39,29,West township,OH
28666,39,29,Yellow Creek township,OH
28667,39,31,Adams township,OH
28668,39,31,Bedford township,OH
28669,39,31,Bethlehem township,OH
28670,39,31,Clark township,OH
28671,39,31,Coshocton city,OH
28672,39,31,Crawford township,OH
28673,39,31,Franklin township,OH
28674,39,31,Jackson township,OH
28675,39,31,Jefferson township,OH
28676,39,31,Keene township,OH
28677,39,31,Lafayette township,OH
28678,39,31,Linton township,OH
28679,39,31,Mill Creek township,OH
28680,39,31,Monroe township,OH
28681,39,31,Newcastle township,OH
28682,39,31,Oxford township,OH
28683,39,31,Perry township,OH
28684,39,31,Pike township,OH
28685,39,31,Tiverton township,OH
28686,39,31,Tuscarawas township,OH
28687,39,31,Virginia township,OH
28688,39,31,Washington township,OH
28689,39,31,White Eyes township,OH
28690,39,33,Auburn township,OH
28691,39,33,Bucyrus city,OH
28692,39,33,Bucyrus township,OH
28693,39,33,Chatfield township,OH
28694,39,33,Cranberry township,OH
28695,39,33,Crestline village,OH
28696,39,33,Dallas township,OH
28697,39,33,Galion City township,OH
28698,39,33,Holmes township,OH
28699,39,33,Jackson township,OH
28700,39,33,Jefferson township,OH
28701,39,33,Liberty township,OH
28702,39,33,Lykens township,OH
28703,39,33,Polk township,OH
28704,39,33,Sandusky township,OH
28705,39,33,Texas township,OH
28706,39,33,Tod township,OH
28707,39,33,Vernon township,OH
28708,39,33,Whetstone township,OH
28709,39,35,Bay Village city,OH
28710,39,35,Beachwood city,OH
28711,39,35,Bedford city,OH
28712,39,35,Bedford Heights city,OH
28713,39,35,Bentleyville village,OH
28714,39,35,Berea city,OH
28715,39,35,Bratenahl village,OH
28716,39,35,Brecksville city,OH
28717,39,35,Broadview Heights city,OH
28718,39,35,Brooklyn city,OH
28719,39,35,Brooklyn Heights village,OH
28720,39,35,Brook Park city,OH
28721,39,35,Chagrin Falls township,OH
28722,39,35,Cleveland city,OH
28723,39,35,Cleveland Heights city,OH
28724,39,35,Cuyahoga Heights village,OH
28725,39,35,East Cleveland city,OH
28726,39,35,Euclid city,OH
28727,39,35,Fairview Park city,OH
28728,39,35,Garfield Heights city,OH
28729,39,35,Gates Mills village,OH
28730,39,35,Glenwillow village,OH
28731,39,35,Highland Heights city,OH
28732,39,35,Highland Hills village,OH
28733,39,35,Hunting Valley village,OH
28734,39,35,Independence city,OH
28735,39,35,Lakewood city,OH
28736,39,35,Linndale village,OH
28737,39,35,Lyndhurst city,OH
28738,39,35,Maple Heights city,OH
28739,39,35,Mayfield village,OH
28740,39,35,Mayfield Heights city,OH
28741,39,35,Middleburg Heights city,OH
28742,39,35,Moreland Hills village,OH
28743,39,35,Newburgh Heights village,OH
28744,39,35,North Olmsted city,OH
28745,39,35,North Randall village,OH
28746,39,35,North Royalton city,OH
28747,39,35,Oakwood village,OH
28748,39,35,Olmsted township,OH
28749,39,35,Olmsted Falls city,OH
28750,39,35,Orange village,OH
28751,39,35,Parma city,OH
28752,39,35,Parma Heights city,OH
28753,39,35,Pepper Pike city,OH
28754,39,35,Richmond Heights city,OH
28755,39,35,Rocky River city,OH
28756,39,35,Seven Hills city,OH
28757,39,35,Shaker Heights city,OH
28758,39,35,Solon city,OH
28759,39,35,South Euclid city,OH
28760,39,35,Strongsville city,OH
28761,39,35,University Heights city,OH
28762,39,35,Valley View village,OH
28763,39,35,Walton Hills village,OH
28764,39,35,Warrensville Heights city,OH
28765,39,35,Westlake city,OH
28766,39,35,Woodmere village,OH
28767,39,37,Adams township,OH
28768,39,37,Allen township,OH
28769,39,37,Brown township,OH
28770,39,37,Butler township,OH
28771,39,37,Franklin township,OH
28772,39,37,Greenville township,OH
28773,39,37,Harrison township,OH
28774,39,37,Jackson township,OH
28775,39,37,Liberty township,OH
28776,39,37,Mississinawa township,OH
28777,39,37,Monroe township,OH
28778,39,37,Neave township,OH
28779,39,37,Patterson township,OH
28780,39,37,Richland township,OH
28781,39,37,Twin township,OH
28782,39,37,Van Buren township,OH
28783,39,37,Wabash township,OH
28784,39,37,Washington township,OH
28785,39,37,Wayne township,OH
28786,39,37,York township,OH
28787,39,39,Adams township,OH
28788,39,39,Defiance township,OH
28789,39,39,Delaware township,OH
28790,39,39,Farmer township,OH
28791,39,39,Hicksville township,OH
28792,39,39,Highland township,OH
28793,39,39,Mark township,OH
28794,39,39,Milford township,OH
28795,39,39,Noble township,OH
28796,39,39,Richland township,OH
28797,39,39,Tiffin township,OH
28798,39,39,Washington township,OH
28799,39,41,Ashley village,OH
28800,39,41,Berkshire township,OH
28801,39,41,Berlin township,OH
28802,39,41,Brown township,OH
28803,39,41,Columbus City township,OH
28804,39,41,Concord township,OH
28805,39,41,Delaware township,OH
28806,39,41,Delaware City township,OH
28807,39,41,Genoa township,OH
28808,39,41,Harlem township,OH
28809,39,41,Kingston township,OH
28810,39,41,Liberty township,OH
28811,39,41,Marlboro township,OH
28812,39,41,Orange township,OH
28813,39,41,Oxford township,OH
28814,39,41,Porter township,OH
28815,39,41,Radnor township,OH
28816,39,41,Scioto township,OH
28817,39,41,Shawnee Hills village,OH
28818,39,41,Sunbury Village township,OH
28819,39,41,Thompson township,OH
28820,39,41,Trenton township,OH
28821,39,41,Troy township,OH
28822,39,41,Washington township,OH
28823,39,41,Westerville City township,OH
28824,39,43,Bellevue city,OH
28825,39,43,Berlin township,OH
28826,39,43,Florence township,OH
28827,39,43,Groton township,OH
28828,39,43,Huron township,OH
28829,39,43,Kelleys Island village,OH
28830,39,43,Margaretta township,OH
28831,39,43,Milan township,OH
28832,39,43,Oxford township,OH
28833,39,43,Perkins township,OH
28834,39,43,Sandusky city,OH
28835,39,43,Vermilion city,OH
28836,39,43,Vermilion township,OH
28837,39,45,Amanda township,OH
28838,39,45,Berne township,OH
28839,39,45,Bloom township,OH
28840,39,45,Clearcreek township,OH
28841,39,45,Columbus city,OH
28842,39,45,Greenfield township,OH
28843,39,45,Hocking township,OH
28844,39,45,Lancaster City township,OH
28845,39,45,Liberty township,OH
28846,39,45,Madison township,OH
28847,39,45,Pleasant township,OH
28848,39,45,Richland township,OH
28849,39,45,Rush Creek township,OH
28850,39,45,Violet township,OH
28851,39,45,Walnut township,OH
28852,39,47,Concord township,OH
28853,39,47,Green township,OH
28854,39,47,Jasper township,OH
28855,39,47,Jefferson township,OH
